10 10
50 18 95
16 84 61
27 93 67
3 80 96
70 58 90
60 49 75
84 12 28
18 29 36
38 27 51
100 43 20
77 58 85
38 72 23
84 97 71
64 49 49
36 28 38
7 18 80
61 45 53
74 24 93
51 2 57
51 1 66
38 74 48
2 88 31
100 61 81
56 43 21
31 50 41
10 30 69
50 58 39
93 72 75
20 99 37
41 33 76
32 38 6
95 88 8
79 3 67
2 6 88
54 58 84
55 34 79
45 23 29
68 57 71
85 21 3
18 91 67
19 42 30
88 11 93
43 42 45
24 42 96
96 24 19
35 7 89
18 35 78
72 10 24
49 74 23
91 5 32
97 80 66
25 89 43
19 14 58
78 89 80
87 61 0
27 44 19
88 33 32
53 31 92
88 1 80
96 83 28
93 76 99
11 99 31
12 14 86
89 43 17
7 98 52
58 79 36
94 54 70
88 13 63
30 20 37
25 66 60
89 87 34
100 58 89
91 65 95
95 9 16
92 70 31
32 22 30
19 78 77
99 42 85
65 83 37
56 41 0
11 65 68
52 9 92
25 99 34
95 53 85
65 70 12
98 58 32
4 40 55
91 80 3
60 58 96
98 63 15
46 2 7
57 76 76
92 13 52
58 47 80
21 18 4
13 17 0
6 61 9
11 62 4
68 45 94
20 31 64
24 65 10
29 36 13
30 74 16
8 46 72
93 82 99
86 74 34
57 86 36
92 43 94
12 85 32
26 48 1
43 23 20
37 84 84
93 84 94
24 100 1
90 96 86
65 5 25
46 49 97
51 61 48
39 100 12
84 99 47
76 34 95
100 57 83
7 71 72
40 86 45
9 15 34
26 33 60
41 39 4
50 79 0
93 81 77
1 43 35
81 45 49
30 23 37
9 93 28
66 96 72
91 77 45
20 83 66
44 71 22
37 45 79
24 12 49
16 43 98
38 13 63
95 40 34
64 21 35
11 27 7
17 73 66
31 3 66
16 27 60
29 90 71
9 58 55
8 68 63
21 3 48
39 28 58
5 69 82
26 24 14
77 7 6
62 53 39
5 46 7
36 10 78
52 76 9
9 42 39
82 90 3
97 15 79
65 92 51
24 98 56
47 91 41
58 41 48
30 77 78
41 14 93
47 4 81
13 81 73
36 51 53
17 53 78
57 5 32
31 13 42
91 19 73
73 55 91
63 42 85
81 10 52
15 77 54
94 83 2
72 31 25
53 93 56
40 19 89
49 19 40
93 33 59
21 15 50
79 7 6
93 87 44
23 2 60
91 86 87
68 43 12
51 55 68
29 11 80
43 46 29
53 8 39
55 42 15
63 35 76
10 64 7
31 79 93
88 97 66
46 95 76
64 71 77
37 79 60
98 28 81
52 38 11
32 13 10
13 52 66
44 32 98
50 10 49
49 2 97
3 5 57
55 71 86
98 68 16
97 94 14
9 56 40
28 22 26
36 40 98
18 33 68
35 73 90
39 99 0
95 48 98
41 91 42
34 8 89
22 45 69
74 22 53
35 65 33
56 30 86
67 25 11
81 51 59
87 14 61
78 32 86
98 67 40
8 6 61
13 45 98
88 28 88
20 96 98
91 42 49
82 15 26
25 17 70
98 13 55
36 54 53
83 27 4
31 17 70
84 78 69
69 66 45
4 99 65
87 95 20
65 47 47
3 39 93
96 58 63
48 75 16
50 90 30
14 64 61
86 39 53
51 18 34
26 98 94
71 49 83
45 84 55
46 33 56
13 74 86
10 87 57
44 77 56
20 18 46
27 65 56
34 15 48
51 68 45
69 9 8
1 38 70
93 34 45
23 4 97
81 69 79
41 15 85
28 29 88
5 94 46
47 28 41
16 82 66
63 53 2
100 17 25
95 73 90
78 21 49
5 100 74
8 90 69
96 5 79
19 63 80
52 96 41
73 83 2
40 27 73
44 85 35
59 72 90
76 36 75
46 11 50
67 57 30
12 68 52
88 59 36
12 5 70
84 35 78
6 20 72
20 67 69
90 5 67
48 27 61
37 15 8
91 26 30
53 92 98
48 40 4
38 61 21
80 39 61
49 92 8
94 64 78
20 39 86
59 4 79
81 49 42
78 1 73
81 88 93
40 20 16
20 8 59
89 47 100
21 31 60
5 92 11
38 65 72
82 71 18
91 74 15
100 32 78
89 69 7
3 89 80
87 15 63
17 71 39
66 31 21
3 56 84
81 26 51
23 85 44
31 96 25
41 16 87
90 39 99
81 28 2
50 81 40
99 6 40
60 88 52
13 61 99
65 78 3
26 62 23
66 18 60
52 31 54
20 81 9
91 50 88
18 5 54
85 82 59
35 37 84
99 36 16
9 62 52
77 20 33
3 50 53
77 17 86
10 46 100
50 42 59
52 56 67
29 43 9
76 84 66
21 38 54
46 90 48
83 52 58
86 53 13
5 87 1
81 18 74
77 18 96
91 71 54
74 3 33
59 3 82
57 34 32
77 22 90
98 36 94
5 84 21
19 61 83
44 84 2
76 98 75
25 79 48
100 23 52
70 82 80
48 10 94
36 19 84
77 35 59
67 61 92
14 57 20
75 64 9
8 97 31
38 88 50
94 9 84
57 69 40
43 82 36
25 37 49
99 65 59
5 76 29
50 80 52
21 19 49
66 1 75
25 24 55
59 97 51
61 18 9
60 30 84
71 70 26
41 46 51
83 39 77
13 51 51
80 88 28
13 59 97
67 44 67
80 28 63
24 81 67
50 49 64
16 93 89
37 14 83
58 93 88
38 51 26
30 84 43
8 32 85
13 40 81
96 82 53
43 98 62
68 16 21
50 19 69
29 84 84
93 43 79
54 29 86
100 41 6
99 29 69
18 100 43
60 25 62
1 82 57
80 66 83
53 14 68
75 1 31
63 39 1
13 10 89
97 18 87
53 38 79
25 95 19
81 89 78
35 13 87
60 18 74
92 64 78
15 51 28
97 12 38
12 2 35
74 37 18
51 44 59
76 71 12
46 3 80
30 6 46
88 57 97
6 86 20
55 5 80
42 45 100
5 6 19
97 34 45
31 33 82
61 56 32
84 82 10
80 1 62
48 84 79
72 54 18
6 73 77
75 38 76
6 69 87
88 82 97
4 83 91
58 65 60
97 39 4
10 39 24
28 89 10
53 97 38
65 7 41
8 70 77
74 87 53
16 48 38
7 13 45
10 83 50
7 43 64
59 73 73
81 78 77
33 63 86
26 92 23
76 53 27
35 33 34
51 67 75
55 41 49
42 17 13
31 65 15
10 35 77
99 82 99
99 44 53
85 47 24
18 17 92
35 44 82
57 82 71
82 21 47
84 15 66
14 48 41
18 78 4
15 78 82
16 80 50
54 91 62
100 27 35
40 72 46
38 6 100
5 25 37
28 92 98
47 70 9
57 11 89
86 13 40
40 8 7
76 2 89
40 100 87
79 71 71
18 9 19
90 18 4
77 75 69
32 56 79
23 54 17
29 62 57
64 90 18
2 53 33
13 44 33
33 47 67
45 71 17
88 94 91
50 99 34
12 58 7
27 5 96
38 25 82
95 42 83
49 36 33
95 22 77
55 26 3
52 42 53
45 89 58
98 27 86
100 45 98
85 88 95
61 12 45
70 66 22
13 70 14
10 59 26
88 37 28
56 85 76
47 61 79
60 64 91
45 64 60
61 76 45
75 58 12
16 45 83
66 50 26
16 49 32
83 72 48
39 75 11
65 12 67
60 51 96
55 22 54
26 64 48
65 18 99
85 73 57
70 31 31
20 22 52
69 59 60
98 72 19
20 2 20
79 6 43
19 58 42
44 86 82
90 19 65
6 44 0
93 10 40
17 91 11
93 15 22
62 83 84
34 66 96
30 37 77
24 43 49
54 90 93
90 85 64
18 58 20
66 6 13
68 49 91
76 73 53
17 33 85
81 70 69
87 77 81
48 51 3
97 63 32
5 8 70
48 7 85
75 98 34
25 14 79
85 93 52
94 20 57
18 98 35
68 62 40
29 75 53
87 94 49
72 34 45
42 1 75
17 34 86
6 24 91
29 63 41
33 90 26
74 57 95
18 96 31
78 31 70
92 59 73
84 20 43
76 18 93
84 98 2
86 10 43
11 32 96
84 47 8
4 65 73
59 28 35
33 72 77
57 18 14
85 32 84
33 43 14
33 8 82
50 36 30
51 40 25
26 97 64
35 40 13
11 72 77
57 70 43
68 83 19
92 48 73
57 59 2
94 57 73
25 10 54
90 80 79
17 80 14
88 63 52
47 12 28
100 91 23
97 46 71
61 36 26
51 70 96
74 10 12
85 86 97
1 89 65
7 34 73
64 35 19
95 24 30
80 42 25
28 95 76
17 44 89
56 70 48
12 39 44
76 90 6
54 8 95
54 100 2
44 96 91
30 14 43
41 94 90
62 39 0
43 75 60
4 44 63
53 27 40
24 35 7
51 59 30
19 1 1
85 14 38
68 24 71
50 87 27
100 79 40
32 52 43
37 65 34
62 77 23
85 99 44
96 16 96
93 37 9
81 68 97
27 69 52
11 4 59
60 50 76
40 75 68
18 40 51
28 86 44
88 90 32
15 69 9
68 18 49
40 14 56
8 4 79
47 8 48
85 18 66
53 9 43
66 13 25
85 9 41
92 39 83
96 25 33
4 95 89
28 63 51
29 97 20
16 53 2
2 85 87
29 100 50
73 54 81
52 67 99
56 100 100
56 31 51
78 36 23
66 36 100
97 25 74
64 73 10
81 74 34
24 51 62
58 33 1
34 91 78
23 62 59
1 12 85
4 15 98
91 72 83
38 66 75
64 1 1
22 63 51
82 27 19
87 40 26
66 76 45
80 71 2
14 15 94
27 89 67
10 28 72
77 83 67
42 69 55
55 20 78
77 39 75
68 90 52
68 66 15
9 81 50
82 2 37
10 27 75
60 59 77
23 47 98
39 47 2
38 14 59
60 55 94
93 18 82
50 71 41
96 8 37
32 29 75
23 13 6
33 85 64
83 54 9
67 100 34
50 54 33
23 68 4
64 43 31
47 69 12
4 28 68
46 42 21
78 69 24
97 70 40
48 78 40
16 29 97
74 7 60
26 96 4
45 85 39
31 67 5
52 2 10
13 12 33
5 1 45
44 94 66
41 7 63
10 51 32
64 47 32
78 42 57
43 71 22
29 44 99
11 79 37
33 9 55
59 95 17
44 68 89
95 61 50
52 68 100
13 27 75
7 26 67
76 32 20
38 33 61
58 14 45
88 35 69
31 6 25
47 48 29
48 65 2
26 17 59
95 84 40
27 78 50
75 81 98
95 43 65
30 55 61
97 75 51
3 25 45
8 7 51
61 31 29
63 2 57
17 14 79
75 93 9
7 6 67
26 38 9
98 74 21
79 91 70
87 60 67
30 90 55
13 3 14
56 14 63
52 66 78
6 35 48
21 67 90
28 17 90
95 30 83
46 27 98
7 17 22
72 68 12
95 71 90
88 20 88
93 6 69
74 43 22
51 19 91
76 45 14
99 16 12
44 40 31
48 64 97
65 52 23
15 27 38
31 39 77
12 43 59
34 39 41
27 90 9
46 19 7
10 43 7
83 28 94
35 82 5
9 64 11
35 83 91
48 74 56
6 47 12
57 6 36
71 72 95
29 67 22
51 7 81
5 54 100
58 39 72
61 32 71
47 76 34
13 80 8
51 77 33
74 58 71
77 59 54
17 61 82
59 40 49
52 84 7
86 88 76
96 2 60
7 32 95
45 78 22
73 72 28
91 93 42
80 48 28
60 31 60
64 31 38
65 95 94
98 61 2
2 33 93
37 24 51
62 50 62
64 53 78
31 15 4
79 9 40
68 65 69
56 5 24
20 36 51
20 13 48
72 67 73
89 96 52
81 67 73
55 72 42
63 81 72
74 89 45
79 86 10
47 90 93
17 3 47
72 36 9
54 41 24
21 73 74
78 62 51
3 34 41
36 4 89
59 56 10
33 66 33
75 44 9
11 5 25
7 15 39
37 34 80
79 67 33
51 43 45
96 33 0
2 41 53
79 61 76
74 88 37
97 35 60
83 55 18
57 36 23
50 69 85
79 14 87
53 36 85
57 15 31
13 79 33
91 89 2
77 37 36
93 11 50
77 66 19
51 17 80
38 9 52
15 13 23
33 22 81
35 85 36
33 86 83
32 55 46
1 39 31
42 83 82
78 68 52
71 66 45
18 4 20
18 64 66
65 3 56
28 7 46
28 3 88
49 66 8
23 90 34
14 62 97
45 83 70
25 98 69
65 45 73
92 3 56
88 36 79
16 44 37
77 71 58
86 51 43
18 23 64
74 27 11
15 3 64
26 42 72
38 70 13
42 11 24
95 76 54
46 57 27
50 8 5
22 50 57
34 51 97
89 37 90
98 29 19
96 91 54
86 63 84
99 37 29
63 83 43
56 6 57
45 63 72
100 96 97
59 26 53
28 15 81
80 94 92
76 74 42
17 59 19
57 56 49
35 32 42
34 5 47
7 56 1
85 52 77
48 59 91
33 53 45
28 35 53
39 48 47
22 91 100
57 37 75
83 1 68
67 78 44
23 87 87
7 57 39
19 20 71
3 57 27
69 13 59
35 93 95
29 52 26
63 50 46
87 98 73
43 53 35
16 50 71
25 31 27
36 69 87
82 47 49
58 30 93
64 46 90
3 91 65
67 11 89
90 9 84
23 46 34
60 92 81
3 99 15
23 92 8
70 91 99
95 31 48
45 43 13
49 61 13
87 12 30
10 79 99
46 40 7
36 59 100
62 16 82
79 29 35
97 69 61
25 41 76
38 3 52
79 96 99
83 15 87
25 88 64
75 74 5
49 10 26
58 56 22
64 52 96
33 36 83
8 74 62
39 11 17
98 17 32
2 57 27
4 79 48
47 49 69
65 67 29
38 29 77
34 47 67
16 15 64
34 61 14
33 57 29
96 23 30
90 78 29
99 79 7
41 59 47
81 8 28
54 47 51
22 35 75
59 62 27
12 44 54
44 1 6
79 84 12
41 69 69
79 66 95
92 54 33
41 90 33
74 20 14
68 71 92
77 49 94
24 27 80
72 96 34
53 32 20
92 47 20
23 24 62
83 23 94
25 44 15
21 89 6
7 55 20
73 50 84
97 14 71
60 20 33
37 86 5
29 73 9
98 90 89
51 88 65
41 30 98
82 8 70
35 67 56
87 100 91
56 28 69
98 94 98
42 29 22
86 12 91
88 12 39
34 63 87
50 39 14
92 98 5
42 32 87
22 8 82
16 75 3
92 30 82
87 38 34
52 34 9
57 98 43
8 24 84
60 67 9
69 54 95
34 87 90
79 24 46
1 11 24
92 34 79
26 74 75
3 87 41
67 3 45
36 96 61
12 30 99
34 90 80
70 1 33
36 24 16
77 78 26
87 21 91
35 95 1
55 89 51
54 3 6
14 50 8
8 61 4
100 74 87
2 40 3
68 92 25
63 94 59
14 43 99
23 91 41
28 34 100
66 4 58
42 79 63
62 56 8
75 95 14
66 45 10
26 53 98
75 12 66
1 49 75
69 65 12
70 88 77
34 83 52
24 84 92
37 16 81
39 85 34
78 37 5
1 3 52
77 82 99
71 32 24
98 5 25
95 86 18
81 99 48
59 96 93
3 42 13
28 32 13
72 41 60
92 56 63
19 70 12
81 11 1
75 56 41
57 30 29
25 13 33
30 81 35
84 58 49
55 74 46
27 88 41
59 45 52
44 18 36
79 53 78
80 18 80
63 52 12
11 85 89
26 8 100
83 31 75
6 70 48
49 39 48
99 32 18
44 5 35
26 21 54
89 75 0
33 14 74
10 82 72
36 87 93
91 28 100
86 17 13
40 85 85
48 79 91
25 70 93
30 5 52
71 30 58
2 66 28
11 50 22
39 74 38
28 21 25
31 73 85
86 83 82
23 81 3
85 7 71
55 90 80
44 24 53
71 56 41
91 29 69
2 45 83
88 53 86
86 60 25
75 85 79
54 60 70
15 53 58
32 74 60
76 12 23
34 60 80
83 11 78
55 64 64
23 89 29
36 46 15
39 68 34
38 20 1
2 35 79
95 10 11
76 92 77
29 93 81
16 47 7
40 69 4
15 32 9
70 79 88
31 36 42
5 80 58
63 56 88
81 61 75
35 58 20
25 87 23
54 88 53
90 2 33
69 18 16
77 65 50
32 87 95
80 95 100
51 62 66
82 48 37
93 65 91
41 21 51
86 68 52
56 23 68
41 34 70
22 59 94
43 18 64
93 89 75
26 99 53
61 86 51
72 48 50
11 55 63
70 45 65
66 26 45
73 33 81
36 82 46
60 16 3
21 60 1
84 21 16
29 23 38
63 67 44
66 16 59
1 73 83
44 74 77
34 73 68
5 61 24
76 16 100
40 91 86
48 9 73
34 80 95
70 15 88
33 62 21
94 93 10
55 85 94
25 39 73
68 42 43
52 62 66
69 33 76
85 63 86
88 58 69
22 97 34
56 37 23
18 55 71
61 9 39
74 60 41
30 17 17
48 50 8
83 71 90
15 58 9
62 49 17
47 22 23
21 81 62
54 74 87
12 25 63
18 75 91
66 10 55
69 96 60
58 11 56
4 94 49
55 19 32
20 15 58
81 42 19
7 9 4
78 6 49
14 49 90
13 54 26
44 100 4
19 79 72
74 41 77
9 99 59
93 8 80
14 54 33
58 55 42
22 96 96
28 76 58
80 36 23
60 2 64
16 65 60
67 33 32
69 8 84
63 79 6
77 38 14
81 46 31
62 41 8
1 31 34
68 55 16
87 6 57
64 86 84
48 38 41
54 65 61
47 21 79
94 84 79
15 81 34
67 41 54
60 43 76
95 47 31
47 56 24
52 26 66
78 100 58
32 65 34
78 96 63
15 29 11
60 82 88
76 50 10
19 3 74
55 99 65
46 100 78
73 80 29
98 30 74
13 97 10
90 79 73
47 14 11
56 88 77
3 77 9
99 22 47
75 88 43
29 34 28
60 40 46
82 28 76
51 85 38
98 21 78
78 88 4
66 11 87
36 58 42
31 84 39
33 64 19
34 31 65
24 71 12
54 17 86
14 1 25
100 11 76
34 96 74
44 98 29
19 7 34
15 2 88
78 86 52
82 94 44
46 14 30
87 63 19
83 59 80
1 97 55
35 50 75
49 97 53
93 71 59
89 85 28
45 41 98
82 9 33
31 86 45
27 99 27
49 91 69
61 92 60
23 55 75
95 60 25
22 2 3
66 91 38
26 71 82
13 33 25
67 10 95
92 11 49
9 13 37
42 14 89
89 17 22
97 66 6
2 95 10
94 67 54
18 46 16
42 40 34
32 37 16
36 3 47
92 22 37
22 80 70
54 38 66
15 66 7
80 44 24
81 53 98
85 20 1
96 64 90
24 60 38
10 32 70
33 15 15
93 5 9
78 47 14
66 19 56
72 74 41
100 4 5
58 90 57
92 35 81
76 65 86
39 78 38
17 5 64
65 57 50
75 47 39
52 35 1
2 39 79
70 35 61
46 39 32
43 59 14
58 63 77
95 29 38
98 97 76
39 5 11
36 47 81
64 13 8
96 80 70
49 90 99
75 11 92
56 87 36
65 22 86
27 9 33
81 41 48
71 6 91
3 14 13
47 29 16
47 13 85
95 26 39
23 39 98
20 1 46
47 40 85
77 12 36
33 7 38
3 37 1
14 10 44
64 20 99
50 13 9
26 34 98
91 11 99
95 19 1
37 47 49
85 34 68
29 5 8
32 91 30
50 89 25
55 38 23
15 46 41
97 85 46
72 24 85
78 46 72
16 36 14
25 72 11
87 70 26
8 84 8
69 99 88
90 97 42
81 90 55
71 27 68
85 46 59
96 57 20
6 94 25
77 70 77
82 37 25
85 69 30
10 42 88
86 4 75
20 87 80
68 15 77
49 78 55
43 31 20
9 41 56
67 26 25
78 56 33
16 4 14
76 35 4
17 62 61
67 46 56
8 3 99
57 29 2
10 88 51
64 12 63
14 95 79
51 98 68
30 79 36
85 81 57
5 10 19
48 4 75
84 60 35
52 15 66
45 48 8
76 37 95
84 83 6
78 3 87
47 41 77
49 40 82
8 75 34
81 27 89
76 44 57
100 38 85
30 11 44
1 86 54
67 95 8
46 61 34
86 67 88
17 22 44
31 63 17
100 68 30
18 1 30
13 41 82
51 37 5
87 18 89
30 80 85
47 67 8
58 5 67
66 7 62
36 13 25
45 56 1
67 37 77
40 92 80
76 62 74
59 12 46
25 84 71
72 87 32
51 32 16
40 6 67
79 12 14
24 70 7
3 66 35
7 27 25
73 65 82
63 70 82
26 4 7
61 93 26
56 13 68
89 44 14
99 46 8
38 86 36
92 36 7
89 10 61
12 70 88
35 8 39
57 93 85
93 31 32
8 21 48
4 62 23
52 61 82
49 12 64
51 74 36
97 32 41
42 51 47
35 98 97
38 57 28
70 53 71
72 78 94
37 49 83
23 82 44
80 51 45
32 60 93
24 38 34
68 7 63
44 3 100
85 92 90
69 94 33
2 75 56
77 26 46
83 57 0
35 99 11
56 60 48
4 5 87
90 20 86
12 6 30
63 26 96
69 60 49
4 58 87
12 54 66
15 43 27
22 24 22
32 12 1
85 29 64
71 89 55
84 13 68
53 47 23
83 38 79
18 53 16
15 18 51
6 28 26
2 11 41
44 42 62
10 40 33
54 7 65
61 11 46
22 16 60
51 93 56
94 52 12
86 11 91
32 2 79
8 51 14
78 43 26
40 93 39
87 41 15
25 75 29
82 58 0
95 49 85
17 93 60
49 57 35
58 24 89
48 55 21
18 73 47
85 22 22
31 42 59
5 62 33
93 1 64
96 27 76
16 98 29
51 97 14
64 70 73
25 52 8
19 11 87
21 16 35
20 46 30
68 75 89
100 65 94
73 63 8
72 1 44
100 97 72
50 67 53
14 6 5
95 79 46
25 69 41
18 94 2
83 17 15
100 72 33
27 3 33
26 75 90
43 77 27
2 8 40
76 30 2
84 55 83
46 34 81
93 86 92
68 46 34
55 86 83
81 64 37
71 28 62
4 9 4
32 34 83
97 93 95
70 26 18
73 48 74
70 37 85
40 73 71
86 89 51
3 47 5
34 24 56
72 43 38
89 9 21
57 75 52
71 73 91
49 56 26
44 95 38
62 48 89
38 43 69
34 98 48
68 58 41
85 80 61
66 46 83
65 84 41
91 2 37
46 4 22
71 42 76
43 17 41
92 19 86
33 29 42
67 73 93
96 77 12
88 49 85
91 13 56
18 67 40
62 84 53
46 54 67
61 57 75
21 35 85
5 2 94
51 54 46
8 76 36
33 80 94
58 62 66
51 56 69
20 27 93
61 89 87
24 15 96
97 10 37
49 100 16
45 51 53
15 99 71
64 89 87
55 91 90
23 36 49
14 2 73
63 32 61
92 90 12
15 47 16
67 68 30
17 36 61
38 28 47
8 80 38
31 28 14
76 94 82
4 29 91
98 65 84
66 100 54
80 65 21
92 1 5
71 67 95
97 42 84
79 41 85
87 84 34
49 54 64
46 71 46
65 23 24
33 30 20
1 17 39
44 39 92
15 65 51
69 90 8
42 34 37
24 10 60
39 93 17
90 36 37
86 43 33
16 79 65
16 13 51
83 7 56
17 99 15
99 1 16
88 64 7
29 35 66
60 11 38
89 80 77
25 86 18
81 84 7
29 1 65
18 26 34
100 20 0
23 33 89
32 9 62
87 42 78
98 55 91
86 2 60
73 30 16
41 28 69
46 77 53
56 18 31
42 2 81
19 77 48
53 11 86
20 68 86
3 35 71
73 20 95
55 6 7
82 81 40
11 94 47
9 3 89
76 97 20
52 78 39
53 10 21
19 64 68
18 14 70
93 19 37
29 25 14
83 89 85
14 9 18
48 34 25
34 82 63
7 31 2
37 4 77
12 95 55
13 22 8
24 62 59
29 64 52
28 25 12
38 18 76
26 79 46
98 19 85
57 1 59
52 21 44
47 60 86
19 39 93
68 38 76
95 96 11
4 90 69
24 5 83
60 94 62
22 9 39
80 7 6
16 54 86
4 57 39
99 21 48
82 39 23
70 18 45
40 55 49
70 10 39
22 56 30
26 39 99
92 73 96
15 30 11
66 40 54
91 73 4
84 70 5
3 49 7
93 12 53
87 97 67
66 5 76
7 88 85
31 47 63
55 45 41
96 45 23
5 21 54
41 12 60
49 70 0
55 47 29
43 34 68
55 94 59
55 79 99
52 60 32
6 67 31
91 58 74
28 43 65
93 14 80
42 25 46
13 11 70
67 34 27
86 92 94
12 78 74
72 97 35
86 22 28
61 37 11
15 98 72
65 41 25
92 81 23
84 6 64
47 25 13
21 70 15
95 83 74
98 52 27
50 64 93
97 40 83
76 69 66
48 100 78
68 94 84
20 28 84
93 98 38
62 35 61
57 45 13
39 94 14
7 36 20
90 44 23
38 42 28
70 74 88
21 50 88
91 68 2
41 92 94
9 24 45
9 77 35
28 97 88
66 24 37
76 83 37
91 7 36
59 32 76
23 20 74
39 64 92
21 44 70
37 50 59
63 7 0
73 90 99
70 98 89
39 42 63
92 20 59
19 54 96
42 12 18
86 80 91
38 37 15
51 29 98
40 7 24
23 48 69
73 25 88
46 17 95
11 45 86
20 78 60
94 45 51
58 32 9
75 19 49
77 84 17
2 31 36
10 99 93
89 94 24
55 78 64
67 90 87
43 30 90
35 38 84
19 59 46
76 85 62
14 52 18
77 68 12
78 59 37
63 66 2
9 80 33
17 85 53
86 90 96
54 39 80
64 93 84
56 65 46
4 93 83
28 69 37
11 34 22
16 34 49
99 2 33
13 8 74
3 51 81
29 58 57
79 47 35
85 79 94
53 19 35
17 55 64
17 45 53
76 1 44
13 83 53
86 94 33
5 81 78
95 39 81
51 83 53
96 38 22
81 62 42
54 42 56
36 48 96
65 25 66
10 9 75
75 21 53
78 82 3
23 70 10
16 35 62
95 16 54
91 75 68
70 60 84
29 96 98
47 38 97
28 100 28
45 44 39
88 50 49
19 89 7
89 34 12
47 43 19
56 67 89
92 9 22
13 95 92
94 31 33
82 54 47
83 22 32
66 88 28
76 77 26
41 10 10
71 16 100
82 22 25
58 34 74
72 65 80
72 47 2
85 36 68
8 12 39
55 33 98
5 75 53
30 34 99
80 15 9
71 34 86
97 48 8
89 46 27
69 72 62
2 74 14
27 61 88
66 35 42
12 98 2
13 77 89
44 62 26
42 88 44
29 24 71
75 76 78
48 66 17
78 99 15
59 15 10
48 1 68
36 14 24
2 59 60
84 75 38
100 53 60
96 47 68
52 58 59
90 63 44
80 32 21
95 58 41
6 21 10
8 55 34
73 86 64
53 41 45
100 81 45
47 32 18
26 3 46
22 34 19
21 58 85
23 72 10
53 52 25
1 74 81
73 99 88
18 22 22
6 75 37
16 3 33
7 5 88
100 1 22
77 80 44
68 60 7
62 71 38
94 3 82
9 76 95
73 2 69
44 91 30
73 89 48
90 72 81
15 63 99
87 66 59
30 38 6
86 81 17
20 98 3
8 73 53
63 23 49
91 83 70
16 86 18
1 65 82
73 47 53
32 23 72
10 12 100
16 94 91
73 24 56
76 78 22
93 62 7
59 75 78
32 27 83
29 80 78
4 32 47
47 50 86
67 24 36
59 87 2
87 88 63
4 21 84
88 43 98
36 38 33
23 35 7
67 23 100
54 28 45
70 40 89
38 45 95
74 85 76
35 69 26
81 73 29
88 34 93
66 86 72
67 62 1
6 68 42
24 89 82
24 75 26
39 76 37
21 29 97
20 49 66
33 84 22
45 27 2
24 92 17
85 64 80
17 2 16
5 50 20
77 81 15
53 57 77
48 37 4
56 20 98
12 74 79
47 52 81
81 32 7
60 10 55
67 84 62
29 70 7
40 41 38
47 24 53
16 67 76
17 19 84
75 96 51
72 3 90
98 3 100
61 94 32
52 11 1
43 90 83
5 32 89
29 61 19
72 4 97
74 19 99
61 48 39
6 46 59
55 10 50
20 42 1
38 98 37
14 92 7
91 57 2
69 80 41
48 98 83
81 95 47
35 48 79
68 70 11
97 17 34
93 95 20
25 27 77
41 82 35
58 2 65
80 99 77
54 95 23
100 6 54
53 13 38
10 2 40
65 66 90
40 57 66
13 21 67
53 34 75
70 4 78
26 13 12
1 90 46
57 85 9
79 1 82
35 17 15
4 89 61
62 57 42
49 85 87
30 93 47
62 40 37
46 73 4
42 85 71
36 70 68
87 27 88
22 19 34
3 75 8
79 38 76
4 61 82
25 45 59
77 88 82
77 74 82
42 41 96
86 34 28
20 44 25
4 51 37
1 52 99
76 26 52
8 83 12
18 24 84
25 64 8
15 17 23
10 29 59
44 54 27
72 52 43
74 78 100
6 45 94
41 93 68
2 43 16
10 63 97
21 14 76
23 86 27
90 51 44
50 98 12
38 59 61
35 59 95
94 91 93
89 54 48
1 27 74
70 16 10
28 60 12
60 6 32
69 98 12
56 94 25
55 2 72
84 56 24
53 35 91
75 86 96
1 26 94
32 54 98
86 3 43
84 80 65
74 82 67
86 47 78
8 19 24
52 33 86
21 36 96
30 25 93
12 53 70
8 30 88
8 78 61
9 43 21
61 10 43
35 1 49
53 25 28
3 20 16
86 58 58
19 48 71
14 77 20
90 48 2
29 76 39
73 69 33
41 75 26
54 37 28
62 85 82
72 46 38
41 76 2
22 7 21
78 57 23
25 76 3
94 42 58
75 20 96
98 32 93
87 47 14
92 82 45
71 75 31
66 72 85
69 3 14
5 99 15
18 84 27
79 75 18
73 84 15
20 72 13
45 99 18
48 5 78
94 38 52
37 69 8
93 54 68
85 100 49
25 9 98
55 97 49
41 35 55
91 27 66
77 42 74
50 94 78
79 21 36
8 94 22
39 52 79
15 92 62
52 100 74
83 24 92
35 80 73
91 31 43
83 14 87
91 51 83
42 56 39
8 15 26
30 1 23
26 60 72
66 75 1
45 21 18
23 52 62
72 28 21
6 97 35
82 91 91
94 78 53
98 47 81
1 32 2
62 94 58
10 1 71
9 39 38
19 96 2
14 81 34
96 74 92
25 48 48
21 91 27
61 41 42
69 1 49
21 10 87
24 21 95
6 76 91
79 18 49
42 48 38
93 79 52
50 12 86
11 68 28
96 9 94
65 74 59
59 85 17
38 63 21
20 63 34
35 61 0
22 68 42
23 9 4
78 22 2
81 47 10
11 22 39
89 39 37
17 38 44
62 54 26
88 68 34
59 21 86
45 97 54
16 6 77
69 84 66
90 65 70
89 20 61
23 3 21
84 71 58
37 40 72
41 89 70
76 79 35
5 52 28
48 53 31
68 13 61
32 92 26
99 54 50
55 77 65
37 26 55
85 25 64
94 58 51
50 75 85
36 37 50
49 26 42
23 74 52
12 3 100
