10 10
30 9 13
47 4 21
28 6 18
39 5 81
30 21 43
21 19 50
29 27 15
50 29 75
47 44 11
19 46 50
40 37 95
46 18 63
7 33 67
49 1 41
5 23 39
4 14 92
21 1 43
29 9 10
19 18 82
13 40 84
19 17 53
9 49 84
27 4 73
13 49 70
38 5 100
41 29 87
44 33 27
36 38 73
37 21 92
36 26 78
39 46 59
11 42 42
1 5 47
23 27 34
3 27 84
19 49 33
9 35 50
33 40 54
42 25 50
20 11 39
24 19 55
4 49 24
17 8 23
5 10 93
27 32 73
41 46 47
14 15 24
13 11 46
17 49 55
16 21 54
34 45 54
6 50 97
8 4 88
38 35 64
41 3 56
43 29 7
2 31 63
8 39 68
15 18 99
23 7 68
12 11 44
31 36 17
40 3 23
28 45 96
50 31 0
35 39 14
42 47 100
48 16 24
50 38 84
34 11 66
9 24 52
50 25 70
16 28 66
34 5 1
40 18 23
40 9 50
12 25 100
9 27 13
48 39 62
27 10 43
30 4 80
31 30 0
19 8 38
48 2 87
48 38 32
40 44 61
44 22 88
22 38 68
35 1 35
30 18 73
32 10 7
15 49 86
5 33 49
18 13 44
48 28 52
43 16 49
16 24 15
28 1 6
45 5 12
6 47 41
48 29 7
31 33 66
7 34 87
17 21 34
18 3 85
43 19 2
3 19 6
27 48 10
31 27 42
11 17 96
2 26 87
4 23 15
47 34 91
45 24 50
44 18 5
1 20 26
22 13 71
41 10 75
6 13 94
32 18 18
45 18 96
40 22 30
28 12 97
14 28 53
41 37 47
28 34 98
45 6 46
17 46 7
48 33 66
45 11 36
38 18 95
4 29 0
21 36 98
28 46 48
48 42 15
27 46 54
23 20 79
47 50 91
38 25 77
8 45 58
41 31 64
17 14 7
2 6 21
19 13 0
5 21 31
18 29 48
36 16 98
14 26 51
50 41 4
31 12 73
39 28 12
34 4 87
31 8 39
9 43 32
38 41 69
43 40 13
13 29 34
19 48 5
3 42 1
41 36 5
17 12 79
9 26 73
30 20 87
47 24 90
17 42 81
41 12 40
12 8 77
21 9 21
43 12 96
9 38 46
48 45 4
20 37 75
5 22 20
12 2 48
7 42 31
10 11 93
43 18 61
29 22 59
42 29 67
45 27 49
12 6 41
9 4 96
4 50 13
21 27 35
6 48 76
18 33 13
14 23 19
36 29 93
33 4 1
16 18 73
5 13 26
23 30 44
39 26 76
30 11 11
34 2 13
37 26 18
24 17 40
32 3 51
46 15 67
24 31 64
12 44 4
11 43 29
45 23 16
36 6 10
24 36 80
1 29 85
4 42 33
44 28 39
21 49 97
2 45 27
39 15 7
7 22 56
12 34 39
46 50 13
25 44 37
34 29 62
42 24 54
24 12 69
46 24 93
3 34 66
50 8 77
13 9 35
37 50 43
46 25 28
47 3 51
48 50 41
18 41 16
23 46 93
3 9 38
26 12 16
49 37 33
35 40 49
23 39 97
50 49 84
27 16 28
6 22 11
30 47 27
44 14 0
41 13 51
27 1 76
27 38 60

50 1225 8
28 33 93
45 33 17
50 38 42
42 36 55
16 23 94
27 46 92
19 30 69
46 42 6
42 49 62
32 41 32
18 38 57
4 42 2
5 11 73
2 12 3
8 26 45
39 15 8
26 7 27
17 31 61
24 25 40
18 15 47
5 49 23
43 33 99
19 50 28
42 28 86
38 49 82
9 25 8
6 3 53
17 40 14
7 1 43
10 42 14
11 23 22
49 22 96
2 48 38
34 33 56
30 43 76
7 33 28
4 10 96
22 37 95
49 32 23
4 17 38
47 3 4
15 6 91
41 43 81
2 28 34
40 28 97
43 42 61
14 7 77
30 48 71
49 1 95
6 30 9
14 6 54
11 49 100
37 24 70
1 10 72
50 15 73
37 9 61
21 25 85
12 19 76
36 11 94
18 23 16
12 47 3
22 4 37
1 21 13
42 2 10
7 18 58
39 3 52
33 50 19
1 45 26
9 49 69
11 29 77
48 24 21
38 11 22
29 1 76
44 49 77
39 10 74
32 43 78
50 10 29
11 27 61
34 39 1
21 48 11
17 48 33
3 36 25
32 4 93
44 21 38
44 41 17
44 7 37
39 48 79
48 25 10
32 11 62
36 7 5
44 5 7
50 4 64
6 50 58
21 28 73
35 8 37
12 16 26
33 5 98
38 6 80
5 35 57
17 7 68
40 12 74
38 39 9
15 19 9
18 24 55
11 4 36
35 50 34
32 17 78
30 37 13
42 32 23
43 26 41
36 49 33
2 29 54
9 23 90
38 19 77
25 32 78
44 42 81
15 4 51
40 31 30
24 31 42
42 18 29
7 5 43
9 17 79
22 31 6
33 21 70
31 35 69
20 2 83
1 42 20
47 33 70
13 41 82
15 42 34
17 49 94
8 23 49
11 43 12
12 48 51
33 27 34
18 48 70
21 30 96
49 41 63
27 21 0
36 34 3
7 2 46
28 18 79
35 34 98
39 47 54
15 35 9
22 21 22
32 5 73
13 21 3
32 46 17
23 49 34
8 13 51
20 48 86
24 12 31
26 29 57
15 7 3
18 25 69
21 18 100
29 45 100
31 36 23
24 41 47
12 34 75
20 29 85
20 43 57
35 3 98
42 37 22
22 6 32
9 12 81
26 36 7
5 25 11
32 24 22
39 37 18
6 32 72
39 49 97
33 24 4
37 50 35
8 28 9
19 14 33
21 41 62
37 16 1
41 17 97
10 30 19
14 47 52
49 29 47
41 7 6
50 20 90
46 31 11
38 16 6
36 47 67
39 44 42
15 45 2
9 4 40
35 44 91
8 32 36
17 37 37
47 20 12
45 24 41
28 39 81
1 6 1
44 14 54
12 36 35
9 15 25
7 23 75
39 22 8
10 3 18
30 49 43
25 12 64
20 22 60
47 32 95
35 21 1
13 5 83
28 35 94
18 19 64
26 41 78
20 12 53
43 15 10
34 15 3
2 47 57
47 28 37
43 2 21
16 21 94
1 50 15
43 29 49
19 40 16
48 27 2
40 2 42
35 12 74
5 38 22
14 1 72
22 46 29
47 31 63
27 42 88
4 23 47
50 16 86
31 29 11
47 21 43
34 16 67
19 44 100
9 39 40
40 50 27
26 44 19
26 16 31
28 31 67
3 42 38
28 7 96
2 41 50
33 13 41
11 2 84
19 1 5
9 24 64
43 37 63
41 47 26
23 47 52
19 35 79
15 38 30
38 7 79
33 25 74
19 22 36
16 18 7
18 47 22
35 29 9
27 7 98
8 30 42
41 48 2
13 11 67
24 34 93
44 8 79
4 21 93
39 2 85
18 44 71
34 10 58
50 32 52
8 33 86
42 39 96
43 14 46
13 31 74
30 9 11
6 31 22
33 19 31
33 10 99
35 37 3
2 37 100
9 40 45
24 2 50
3 32 82
5 6 62
16 33 17
14 5 30
46 23 79
47 29 88
38 30 44
25 37 64
9 41 19
34 20 30
26 15 18
1 34 100
6 37 36
4 30 47
35 11 70
3 22 81
46 5 67
22 13 48
37 13 39
3 1 15
14 36 67
31 5 0
40 22 5
32 38 31
38 26 32
36 46 21
23 35 10
46 48 63
31 25 61
31 32 7
13 25 5
45 30 43
30 31 89
8 48 36
28 4 74
25 4 55
2 8 18
11 17 39
35 13 5
5 47 20
43 27 91
4 27 82
24 20 1
35 41 95
50 48 35
1 48 37
18 37 64
24 16 57
27 16 52
46 6 21
49 3 56
27 34 63
48 22 5
47 22 19
44 12 78
2 36 29
3 25 88
48 11 67
45 34 32
38 35 67
2 26 34
13 3 71
17 27 55
19 27 2
4 8 67
15 22 33
26 9 96
17 26 12
36 35 99
20 41 72
17 50 15
39 6 4
18 22 26
37 34 38
35 49 56
31 12 90
26 45 33
33 12 54
15 14 23
23 13 2
17 45 0
6 34 57
11 7 66
46 44 40
19 41 17
9 50 45
46 19 36
31 3 94
39 36 78
20 11 41
45 37 43
5 4 74
42 6 97
24 27 82
45 22 24
49 2 58
49 7 18
49 28 83
14 9 43
38 36 77
13 45 6
23 29 15
27 47 7
9 44 44
34 14 5
25 49 3
22 33 22
18 11 79
34 4 36
5 41 2
6 45 75
47 24 40
10 32 17
37 14 38
8 3 75
5 12 48
25 42 17
9 42 64
45 27 2
46 33 85
20 16 3
7 25 23
47 35 13
40 27 59
14 13 34
29 21 83
40 37 53
12 11 9
29 44 27
27 26 48
7 50 21
48 14 11
24 38 0
13 24 19
49 31 80
24 1 74
35 40 32
9 6 57
19 21 39
26 14 25
4 20 1
32 21 73
27 8 0
31 34 75
46 20 65
8 5 4
9 45 37
8 11 49
46 26 92
2 35 23
15 46 33
34 13 40
25 45 56
18 27 64
15 33 63
12 29 63
17 43 90
11 33 58
5 40 21
33 39 80
28 34 50
37 41 81
31 21 90
34 2 47
45 41 19
20 36 40
16 3 24
36 30 93
19 28 36
40 4 17
43 28 77
10 35 62
3 45 36
18 26 58
40 18 59
28 16 92
22 2 99
37 49 9
15 36 85
13 18 67
30 44 22
45 11 70
5 1 68
22 12 43
42 50 1
7 47 15
29 22 85
27 36 17
30 17 11
38 12 19
40 34 82
47 44 83
48 23 25
21 42 90
42 40 5
13 32 19
22 5 70
35 33 91
49 40 81
35 18 91
48 16 72
41 22 12
12 43 30
10 13 98
6 35 11
1 9 83
16 17 18
29 13 0
28 44 31
17 12 52
38 41 62
25 40 21
50 8 81
43 49 47
39 50 87
50 30 48
14 18 52
32 22 74
50 29 80
44 36 84
39 19 89
24 7 44
6 17 97
23 40 3
10 14 87
39 21 38
43 39 53
20 33 27
33 38 46
44 50 94
24 29 7
19 4 40
32 18 37
26 12 95
18 46 95
21 12 26
27 10 54
28 41 19
36 23 42
13 30 47
19 23 21
6 47 81
28 20 25
16 1 7
28 14 17
3 12 14
31 10 7
28 11 40
11 26 0
49 33 61
16 22 4
22 24 99
20 25 88
12 1 54
46 16 51
29 15 34
25 14 59
12 23 59
40 24 34
25 28 51
40 48 23
48 33 97
45 8 52
30 15 59
20 31 75
43 23 26
14 22 25
45 35 27
37 23 36
32 14 27
13 38 0
25 39 18
21 2 90
28 12 1
7 9 91
42 16 21
38 40 98
46 4 86
11 16 46
1 15 58
13 39 60
36 24 48
14 35 31
14 24 29
31 37 82
49 12 53
48 49 12
37 38 89
6 4 91
23 24 60
25 34 58
39 1 0
41 14 81
41 36 77
5 42 73
29 16 41
42 35 72
26 48 54
8 22 41
11 37 78
40 44 89
29 9 75
42 7 23
4 41 22
36 32 49
44 27 60
10 16 15
46 34 21
4 18 40
3 2 7
46 25 52
31 7 76
49 10 61
45 42 53
25 23 86
14 45 12
6 48 29
30 2 0
37 15 48
16 47 80
24 43 76
22 23 12
18 41 25
40 33 8
29 19 92
6 27 48
24 26 98
27 38 15
37 26 60
4 45 0
26 3 55
17 23 6
13 15 43
20 14 56
29 41 81
41 42 85
44 31 92
44 3 69
19 20 67
22 30 98
16 39 0
6 43 88
43 4 24
12 14 80
6 25 93
40 30 36
43 40 1
30 5 19
14 21 59
45 39 85
22 42 21
15 2 25
1 32 79
45 31 8
23 15 2
32 34 39
5 37 53
43 25 10
43 19 87
26 22 61
41 3 80
26 5 75
50 23 15
30 1 33
41 46 11
18 34 29
12 8 48
28 1 37
50 21 21
35 22 43
38 46 24
22 17 70
25 47 77
37 32 76
10 45 78
29 14 57
15 20 71
49 46 89
44 45 33
45 19 89
8 37 58
8 24 36
21 5 7
6 19 82
15 24 97
20 42 20
21 24 72
28 36 60
18 49 8
49 26 91
45 48 58
18 12 44
43 46 46
25 15 43
5 16 63
26 39 18
26 20 87
43 44 87
42 11 52
5 2 6
35 32 40
42 14 81
8 47 29
9 28 56
3 48 28
38 48 34
27 12 48
36 43 47
25 16 20
26 34 64
11 14 99
39 17 42
38 28 23
41 39 11
22 25 3
24 49 25
1 36 29
36 16 77
34 9 11
47 11 17
16 15 35
26 25 86
33 23 65
20 45 33
3 33 46
21 46 70
44 17 68
9 48 49
25 35 95
4 31 51
5 28 29
47 9 42
17 47 44
47 38 96
1 4 39
35 1 22
21 43 66
16 2 44
11 41 88
24 5 68
21 23 21
46 40 63
2 10 19
44 23 52
30 42 52
27 14 55
3 50 97
46 17 38
25 8 83
27 9 64
11 6 13
42 24 66
37 27 83
18 10 47
5 50 43
44 11 17
10 48 30
24 28 43
18 29 39
20 37 41
19 32 89
1 43 95
31 15 56
12 32 11
6 29 99
34 49 99
19 48 15
42 23 57
12 6 91
40 45 45
6 20 94
34 19 8
21 6 28
1 11 56
30 16 28
32 39 99
31 41 20
10 8 55
6 41 22
13 27 29
40 1 30
7 29 14
2 4 78
1 18 74
29 8 94
25 29 16
32 28 84
31 2 28
27 35 15
43 48 79
23 6 2
26 19 94
21 20 22
48 42 26
2 18 71
46 3 34
46 11 17
22 38 69
32 23 30
47 42 17
30 11 85
46 30 7
38 44 67
7 21 63
25 50 20
31 27 30
14 2 97
50 13 80
21 49 56
25 36 24
29 30 90
28 17 6
19 10 41
33 44 11
3 14 64
27 15 36
50 26 90
45 46 41
17 10 42
35 30 9
15 21 57
2 17 76
13 12 30
3 7 67
47 4 66
40 15 18
49 8 65
38 1 63
3 29 3
38 42 13
7 16 66
47 48 37
10 38 27
1 8 28
36 8 48
9 2 46
8 9 69
23 3 6
33 26 14
27 49 28
8 46 41
50 47 73
17 15 86
18 8 100
18 36 25
28 46 17
22 10 4
27 22 89
37 36 86
21 45 48
35 24 30
42 29 48
49 6 90
38 17 16
18 20 90
32 2 18
20 8 97
24 44 57
49 4 21
31 16 61
47 40 11
48 32 21
9 31 97
42 31 35
33 1 63
42 34 10
6 2 7
9 43 47
8 39 25
25 44 9
28 45 85
38 31 10
47 46 68
1 46 70
12 50 90
4 44 47
30 26 24
11 39 95
15 8 69
43 50 53
19 17 58
31 39 83
23 27 73
34 5 79
13 7 92
50 31 86
24 46 4
32 26 16
44 6 100
34 22 60
20 10 9
5 17 22
41 1 94
30 23 6
9 18 68
5 45 84
31 23 44
35 48 43
25 2 65
29 33 64
19 42 52
9 20 17
48 4 95
19 8 48
14 4 43
40 41 29
28 27 69
6 10 87
3 38 14
33 17 90
47 10 2
41 33 55
16 32 24
37 19 55
35 26 75
42 33 24
13 28 6
45 47 28
3 21 64
27 29 3
39 7 49
10 40 55
10 12 77
28 15 32
17 3 52
22 50 53
4 26 90
20 27 53
29 40 35
43 7 64
47 34 31
44 15 65
20 23 43
19 31 30
9 11 82
1 27 55
48 13 25
31 14 86
36 13 23
39 30 47
10 15 18
29 10 15
26 23 66
24 30 77
4 13 48
36 40 5
15 41 21
7 4 48
11 31 52
2 46 81
16 40 15
7 35 68
49 13 89
27 39 22
31 26 22
34 3 83
19 11 29
36 22 66
42 26 37
30 7 67
3 4 20
13 26 10
43 8 26
31 8 99
16 4 15
1 2 1
29 37 2
36 5 60
3 9 43
48 28 1
16 14 29
9 13 61
40 20 48
20 39 62
47 15 74
43 5 30
26 40 30
2 38 77
34 50 67
20 7 9
34 29 16
38 9 9
49 20 58
28 22 40
4 33 64
1 31 74
2 44 17
6 26 72
3 18 15
5 9 55
6 7 40
5 10 73
8 42 95
36 33 96
14 30 39
2 13 44
9 21 97
6 40 66
5 39 34
18 30 54
5 27 5
41 12 56
30 32 77
44 10 44
37 3 34
39 40 48
16 19 37
12 15 97
13 44 64
5 48 17
34 23 42
11 34 57
50 24 87
46 39 99
6 16 83
17 24 67
4 36 79
13 43 95
39 35 21
12 37 82
22 43 39
25 41 7
25 1 7
26 47 21
43 16 42
44 1 28
46 35 70
6 18 84
16 49 40
23 45 19
14 40 82
23 41 44
13 42 96
50 36 83
45 7 69
40 11 33
6 8 83
13 19 83
13 1 69
29 36 51
45 43 35
9 10 87
18 5 26
30 25 47
22 7 80
30 3 83
5 23 88
10 23 51
21 11 79
17 42 17
44 32 19
35 20 82
3 28 7
27 30 50
4 12 53
17 36 93
48 37 98
29 38 12
49 14 50
43 31 20
5 19 51
35 17 16
12 7 69
1 47 83
19 9 65
49 19 12
45 38 65
1 37 91
48 15 82
46 10 82
23 2 45
30 20 64
33 6 87
50 2 57
7 40 97
11 24 32
29 39 1
47 13 82
16 9 66
20 44 39
29 4 85
38 4 44
22 44 80
38 14 23
39 14 87
4 24 19
17 1 89
7 48 51
34 21 79
39 24 76
25 38 24
34 44 60
47 49 47
15 32 76
26 1 50
36 48 23
36 9 15
8 41 8
9 32 74
34 48 31
49 15 2
22 1 7
37 10 83
1 23 36
6 28 70
10 25 74
17 8 21
39 18 49
40 32 13
10 28 57
3 20 14
6 13 81
11 50 62
2 45 48
22 9 66
2 27 39
45 36 49
43 47 42
16 44 40
13 20 52
26 28 29
49 45 33
46 50 35
8 14 0
41 30 73
29 32 63
47 19 73
31 48 36
34 41 35
11 15 57
16 35 38
36 10 56
7 37 22
3 11 35
16 8 89
50 28 94
7 8 91
43 34 84
38 20 70
25 27 11
16 45 40
2 19 85
38 34 5
32 20 81
23 38 91
38 8 21
10 41 16
7 46 17
26 10 50
21 37 94
18 17 39
12 42 33
29 17 3
13 17 88
20 5 79
50 49 58
28 30 55
18 43 83
12 46 33
19 7 31
36 21 89
19 36 0
37 4 22
5 29 18
16 13 59
27 41 13
20 17 52
5 3 37
44 48 84
3 24 76
16 41 31
31 18 36
24 6 5
10 11 75
21 26 48
19 25 53
46 13 31
7 32 17
25 17 87
14 50 21
19 3 16
43 35 24
45 18 36
1 20 88
14 46 69
10 24 80
34 7 75
39 4 37
37 47 12
3 43 51
27 32 5
45 32 16
8 21 16
35 4 4
33 2 63
18 33 4
37 28 52
13 40 83
12 45 97
27 50 74
8 40 53
30 34 68
33 31 4
18 50 97
14 33 70
25 11 38
3 40 14
15 3 51
35 9 22
44 37 83
50 45 89
23 28 11
9 46 56
47 30 78
21 17 60
7 10 45
14 17 62
3 27 62
29 48 3
36 6 73
10 21 97
30 33 96
15 5 78
43 10 45
29 28 35
14 23 70
11 22 62
39 23 20
8 34 36
33 9 40
32 33 45
19 24 32
50 41 28
17 34 29
29 46 11
38 43 29
12 30 70
12 39 14
21 38 44
33 37 92
46 37 28
40 21 13

50 1225 8
39 33 20
49 30 40
46 42 96
40 7 87
20 11 12
46 17 86
42 24 1
45 34 76
44 34 3
27 11 26
46 30 60
31 49 4
40 4 75
15 21 15
45 44 11
13 10 92
43 26 28
14 9 69
39 31 96
16 41 87
14 1 59
43 48 64
6 15 22
26 15 92
44 12 5
44 26 23
13 17 35
28 16 50
28 29 37
9 17 67
16 2 81
2 43 74
37 32 29
11 25 66
46 31 11
37 25 16
34 50 87
22 36 72
45 26 40
22 28 50
30 11 100
38 25 94
31 21 95
35 5 93
5 40 21
23 5 29
30 48 46
10 36 57
50 41 9
43 31 44
15 31 22
38 43 20
49 26 59
28 19 88
16 34 71
16 25 70
36 30 83
21 33 4
4 42 34
41 32 57
3 32 89
10 35 84
44 20 24
23 15 27
6 20 51
16 8 71
16 30 70
48 8 40
4 39 90
20 12 66
13 15 15
13 38 55
22 31 44
42 20 75
20 48 89
12 25 60
37 4 82
40 42 80
19 24 90
19 32 11
39 40 87
12 50 28
21 10 42
8 19 86
22 14 85
14 28 75
46 2 40
30 23 25
30 38 96
28 9 96
9 5 35
6 34 79
10 50 44
18 6 100
6 17 48
21 2 4
11 19 60
50 8 98
12 48 82
7 26 52
14 38 49
33 46 27
36 35 61
33 8 69
13 3 44
1 43 61
35 11 76
42 29 78
15 18 77
2 31 1
26 6 79
16 27 35
14 49 26
26 40 64
41 29 53
37 41 10
32 6 48
14 3 46
13 32 79
32 30 63
40 37 86
37 15 22
23 7 73
11 23 68
33 28 17
16 22 73
29 7 36
45 7 8
27 37 37
2 34 9
34 42 31
50 42 29
28 3 52
44 49 49
34 9 5
31 48 85
47 34 76
18 43 4
46 24 64
11 31 93
21 7 33
22 7 59
1 37 88
18 27 62
26 29 99
18 39 96
46 43 10
43 25 8
32 2 46
3 39 90
43 3 85
39 44 62
10 39 7
37 47 59
23 47 2
47 3 1
10 32 28
35 13 2
27 44 21
29 1 23
45 25 52
49 32 86
3 15 69
15 38 0
42 6 80
27 6 11
27 2 4
16 23 25
27 45 27
8 4 69
5 33 47
18 20 14
50 38 29
37 9 22
11 42 17
46 3 73
24 47 48
4 26 56
21 42 5
50 7 95
32 35 94
2 30 50
33 24 15
5 41 11
50 6 66
29 27 49
4 27 74
46 34 15
46 12 93
2 50 51
29 13 83
33 9 94
50 31 31
5 25 89
18 5 26
6 11 34
34 18 53
29 49 73
27 24 67
48 21 16
50 49 29
22 44 24
38 24 46
38 1 84
15 16 82
20 7 61
13 39 62
25 18 51
20 29 1
21 49 61
6 33 43
37 17 60
40 12 22
24 8 15
5 47 90
37 18 75
12 19 39
16 11 52
31 10 87
8 26 41
35 20 82
40 15 84
27 14 39
18 23 20
20 10 38
48 37 32
23 4 91
25 49 32
29 23 29
24 15 18
30 17 16
5 4 88
46 50 25
50 26 37
6 35 7
12 47 61
45 42 31
41 48 6
19 22 89
47 29 45
35 12 59
17 38 97
9 21 80
37 31 77
17 15 79
16 7 19
5 44 64
34 22 16
27 50 97
31 4 12
28 26 8
35 16 29
33 11 80
49 2 60
10 9 70
36 24 86
27 47 72
22 38 63
37 39 3
14 39 57
22 41 51
25 34 54
32 26 54
46 29 100
23 40 83
12 49 29
6 8 44
42 37 89
6 5 50
34 1 66
6 29 4
23 13 43
39 1 0
49 23 64
41 49 70
6 13 56
27 22 0
50 17 4
30 8 57
36 20 97
33 40 16
43 16 87
13 4 25
22 32 87
43 34 99
16 42 84
42 9 40
34 17 60
2 45 52
20 3 85
47 48 25
12 34 34
3 35 50
47 18 95
17 42 79
41 10 20
13 16 90
22 43 98
48 10 21
10 24 9
14 6 3
4 35 9
30 50 43
26 24 4
43 13 26
8 45 95
24 28 19
47 13 68
36 45 45
28 13 68
6 36 63
31 6 86
32 47 100
40 29 35
27 19 72
30 10 41
46 14 100
6 48 63
48 7 78
23 20 51
39 9 47
35 17 22
9 36 54
35 39 62
1 47 47
26 34 4
29 5 40
21 4 4
2 38 90
27 3 0
9 11 47
29 50 41
38 40 66
8 23 37
34 49 78
7 41 32
8 21 30
32 40 83
33 32 89
18 32 74
44 2 18
47 16 6
43 40 51
27 15 40
37 7 61
44 33 9
44 1 81
29 11 67
32 48 75
9 4 93
4 19 42
41 12 45
13 36 12
23 32 10
48 17 89
3 50 20
50 19 77
24 44 42
11 47 4
7 31 47
1 28 26
27 7 56
24 6 41
8 36 70
25 47 79
42 43 71
46 6 82
7 19 23
40 9 36
24 14 87
1 31 45
32 20 72
28 11 70
7 32 25
50 9 82
32 43 43
26 27 39
39 11 50
12 26 95
48 15 75
30 29 1
24 37 30
23 42 92
25 15 59
10 1 73
41 18 34
15 49 63
23 35 70
34 15 96
43 15 59
39 32 81
39 8 92
7 12 67
36 49 61
4 36 39
23 34 78
47 22 27
16 37 70
22 45 3
32 44 65
8 40 16
18 4 71
27 36 59
23 31 4
5 8 17
20 16 81
47 2 23
2 9 95
39 26 78
13 20 3
1 35 33
9 31 40
28 37 97
30 24 52
38 5 25
47 33 65
9 44 54
35 48 1
39 29 97
6 41 31
2 12 58
50 35 97
41 27 70
50 47 73
8 37 83
26 23 79
4 44 3
43 23 47
5 20 78
48 11 32
33 38 40
38 11 18
16 44 25
41 23 57
47 26 48
10 7 12
24 2 55
35 38 23
30 41 52
28 42 87
24 35 16
37 21 25
10 3 35
42 22 22
50 25 41
34 5 0
24 9 45
17 43 81
35 30 82
12 42 26
29 48 24
17 1 22
27 28 93
45 14 26
48 34 33
43 29 3
46 15 32
35 18 46
31 47 99
38 8 17
11 34 28
25 8 60
4 16 95
41 17 5
26 14 99
30 18 93
40 25 43
23 10 15
39 15 76
42 13 96
33 10 62
3 4 69
8 49 40
40 11 22
27 9 59
31 26 92
12 11 72
23 12 33
14 4 100
49 20 27
32 17 11
11 1 93
10 25 47
10 42 74
35 8 17
18 28 41
24 18 40
46 38 81
47 46 45
29 36 0
22 30 2
30 26 20
15 42 57
23 14 88
40 3 57
25 3 17
46 9 47
42 31 9
49 39 55
8 41 50
21 14 31
45 11 63
41 42 93
18 33 75
48 36 69
11 26 75
46 39 24
28 48 21
9 3 37
1 50 36
21 28 96
20 39 42
32 8 65
32 36 12
27 8 68
6 44 61
48 2 47
22 11 18
20 47 51
25 33 95
20 45 57
9 13 72
17 23 13
21 47 74
39 47 94
36 2 25
26 42 63
32 1 8
44 36 30
19 18 60
4 12 46
35 29 4
9 8 47
14 40 68
34 24 30
31 25 64
1 2 38
17 45 25
27 1 75
7 3 50
14 29 18
2 4 22
7 46 12
20 37 10
24 48 58
22 8 7
48 14 65
27 13 27
35 2 4
32 5 14
40 18 18
46 8 6
36 23 67
42 1 9
30 45 62
43 12 12
33 31 25
19 37 28
4 32 6
23 19 56
21 43 70
25 41 81
41 45 87
18 16 44
27 30 4
29 45 54
43 4 75
20 19 69
34 29 2
7 2 69
1 5 31
23 46 21
10 27 56
39 38 58
4 24 39
7 47 43
15 19 45
45 39 83
4 20 64
29 38 6
10 34 57
9 35 81
40 6 60
36 15 21
7 44 43
8 15 6
6 16 22
19 21 52
43 14 5
26 1 45
3 36 91
13 41 18
19 5 36
43 19 31
24 29 62
1 16 56
16 21 83
8 44 43
28 45 67
23 6 88
28 38 14
34 4 33
41 38 75
41 35 2
15 22 42
30 42 17
24 39 81
22 40 39
48 39 61
2 8 32
27 39 11
35 45 56
5 48 62
33 7 100
3 37 88
41 1 45
13 30 77
38 36 47
41 40 48
21 11 43
49 48 80
31 17 19
28 12 2
3 26 95
9 38 99
47 6 41
13 50 54
27 40 29
13 18 32
29 22 21
23 33 19
10 6 4
13 14 79
31 3 59
6 21 5
12 36 90
40 47 38
29 17 88
8 18 30
36 43 73
6 25 85
40 35 48
26 2 80
18 44 33
16 12 66
25 17 21
32 45 5
19 25 84
3 42 14
35 19 7
21 30 89
13 24 56
29 21 88
45 24 5
44 48 40
32 28 73
4 1 89
17 18 77
24 23 59
23 22 52
39 5 12
45 38 54
5 24 36
20 46 24
35 28 42
15 28 21
11 37 99
25 48 54
31 34 8
35 37 32
40 24 41
25 2 75
37 38 81
34 20 92
43 9 54
36 18 95
10 28 13
35 25 42
14 34 33
40 50 64
1 15 100
43 27 78
31 5 84
43 28 61
12 15 80
42 2 81
50 23 43
4 38 83
25 32 32
3 41 4
20 30 80
19 33 79
32 34 11
13 1 93
48 26 38
50 16 19
19 10 48
41 44 93
33 26 28
13 48 12
43 45 6
20 15 21
24 7 93
5 27 98
20 41 81
41 21 47
31 20 53
19 1 98
33 42 81
25 13 94
23 37 44
8 3 64
38 10 42
26 17 65
46 16 4
38 32 78
9 15 53
11 17 0
9 6 67
8 1 39
1 24 97
23 25 65
49 43 85
18 29 71
41 43 21
17 49 2
38 27 18
10 8 89
39 6 47
42 27 60
29 10 16
8 14 33
22 6 85
35 14 33
2 6 55
41 36 12
22 46 8
23 44 51
33 17 74
1 20 38
8 29 9
44 46 68
49 35 92
46 26 40
38 31 23
47 44 28
11 50 46
49 27 87
39 25 0
49 38 50
50 44 29
31 35 82
4 11 69
46 19 89
9 19 19
46 35 73
31 19 5
14 5 11
47 19 28
28 23 93
11 43 0
48 45 30
34 36 39
14 31 1
25 26 100
36 40 62
31 36 38
37 12 26
13 19 17
2 23 5
50 48 78
14 10 17
20 26 30
7 11 57
9 29 96
12 22 56
29 3 61
12 38 1
2 39 92
5 10 99
40 13 81
19 39 65
49 13 66
33 27 35
15 44 44
4 30 10
5 43 62
28 6 98
9 41 37
21 50 83
2 28 95
22 2 79
5 36 41
11 18 80
45 37 10
21 38 99
13 8 28
37 46 54
17 10 1
17 27 61
13 26 36
1 45 64
45 46 50
14 36 12
30 14 22
25 7 40
48 40 45
16 39 28
50 15 51
7 15 42
7 1 36
5 15 54
40 46 28
34 41 38
48 46 8
21 23 69
38 20 42
26 22 83
43 8 90
42 18 78
32 31 63
19 14 44
23 45 48
17 44 20
19 6 72
22 21 40
45 18 87
17 16 62
25 29 85
37 6 49
16 5 98
28 36 76
34 19 53
37 44 6
47 4 33
26 19 81
22 1 56
41 28 31
19 2 68
28 34 98
45 33 81
50 43 4
46 5 94
38 34 76
3 6 71
29 44 47
21 40 44
25 9 63
16 36 97
28 17 0
40 20 35
12 30 86
8 31 34
2 17 76
33 50 84
8 7 0
24 31 30
44 13 52
49 9 88
19 17 2
39 22 50
21 20 71
19 3 20
22 48 61
